word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score
adagios	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATJS	4	0	-12
adam	4	1	1	0	0	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	proper_noun:lex_heuristic	ATM	1	1	3
adamant	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATMNT	2	0	2
adamic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ATMK	2	0	0
adams	5	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATMS	3	0	3
adapa	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATP	4	0	-10
adapid	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ATPT	4	0	-13
adapted	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATPTT	1	1	0
adapter	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ATPTR	3	0	3
adaptor	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ATPTR	3	0	3
adar	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATR	4	0	-12
adaxial	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATKSL	2	0	0
addable	7	1	0	0	1	0	0	0	english_alpha	0	0		ATBL	4	-10	0
addax	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATKS	3	0	2
addaxes	7	0	1	0	0	1	0	0	english_alpha	0	1	plural:addax	ATKSS	4	0	-13
added	5	1	0	0	0	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_guesses	1	0		ATT	1	1	0
addend	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATNT	4	0	-12
addenda	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATNT	4	0	-12
addends	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATNTS	4	0	-12
adder	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATR	3	0	2
adders	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:adder	ATRS	4	0	-8
addible	7	1	0	0	1	0	0	0	english_alpha	0	0		ATBL	4	-10	0
addict	6	0	1	0	0	1	0	0	bip39,english_alpha	1	0		ATKT	2	0	0
addicts	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATKTS	4	0	-10
addle	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATL	2	0	0
addled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATLT	2	0	0
address	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		ATRS	1	0	1
adds	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ATS	3	0	-1
adducer	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATSR	4	0	-10
adduct	6	0	1	0	0	1	0	0	english_alpha	0	0		ATKT	4	0	-8
adducts	7	0	1	0	0	1	0	0	english_alpha	0	0		ATKTS	4	0	-8
adelges	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ATLJS	4	0	-13
aden	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATN	4	0	-8
adenine	7	0	1	0	0	1	0	0	english_alpha	0	0		ATNN	4	0	-8
adenoid	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATNT	2	-1	2
adenoma	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATNM	4	0	-12
adept	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		ATPT	2	0	0
adepter	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:adept	ATPTR	4	-10	0
adepts	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATPTS	4	0	-10
adermin	7	0	1	0	0	1	0	0	english_alpha	0	0		ATRMN	4	0	-8
adience	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATNS	4	0	-12
adient	6	1	0	0	1	0	0	0	english_alpha	0	0		ATNT	4	-11	0
adieu	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AT	3	0	-2
adieus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATS	4	0	-12
adieux	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATKS	4	0	-12
adios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATS	3	0	-2
adipose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATPS	2	0	0
adit	4	0	1	0	0	1	0	0	english_alpha	0	0		ATT	4	0	-8
adits	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:adit	ATTS	3	0	2
adjunct	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATJNKT	2	0	0
adlumia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ATLM	4	0	-13
adman	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATMN	3	0	0
admass	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATMS	4	0	-10
admen	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATMN	3	0	0
admiral	7	0	1	0	0	1	0	0	english_alpha	0	0		ATMRL	4	0	-8
admired	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATMRT	2	0	0
admirer	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATMRR	4	0	-10
adnate	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATNT	2	0	0
adnexa	6	0	1	0	0	1	0	0	english_alpha	0	0		ATNKS	4	0	-8
adnexal	7	1	0	0	1	0	0	0	english_alpha	0	0		ATNKSL	4	-11	0
adnoun	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATNN	4	0	-12
adnouns	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATNNS	4	0	-12
adobe	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	brand:manual	ATB	1	0	3
adobes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:adobe	ATBS	4	0	-8
adobo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATB	3	0	2
adobos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:adobo	ATBS	4	0	-8
adonic	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	ATNK	2	0	-2
adonis	6	0	1	0	0	1	0	0	english_alpha	0	0		ATNS	4	0	-8
adopted	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATPTT	1	1	0
adoptee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATPT	4	0	-10
adopter	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATPTR	4	0	-10
adored	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRT	2	0	0
adorer	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATRR	4	0	-10
adorers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATRRS	4	0	-10
adoring	7	1	0	0	1	0	1	0	english_alpha,moby_adj,simple_adjectives	1	0		ATRNK	0	2	0
adorned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRNT	2	0	0
ados	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATS	4	0	-12
adrenal	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATRNL	2	-1	2
adrian	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATRN	3	0	1
adrift	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRFT	2	0	0
adroit	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRT	2	0	0
adult	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ATLT	1	1	3
adulter	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:adult	ATLTR	4	-10	0
adults	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:adult	ATLTS	3	0	3
adunc	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATNK	2	0	0
adust	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATST	2	2	0
advance	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ATFNS	1	1	-1
advent	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFNT	4	0	-12
advents	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFNTS	4	0	-12
adverb	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRB	4	0	-12
adverbs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRBS	4	0	-12
adverse	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATFRS	1	1	0
advert	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATFRT	3	0	-1
adverts	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRTS	4	0	-12
advice	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		ATFS	1	0	-1
advices	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFSS	4	0	-12
advised	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATFST	1	1	0
advisee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFS	4	0	-10
adviser	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFSR	4	0	-10
advisor	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATFSR	3	0	1
adze	4	0	1	0	0	1	0	0	english_alpha	0	0		ATS	4	0	-8
adzes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:adze	ATSS	3	0	2
aecia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		EX	3	0	2
aecial	6	1	0	0	1	0	0	0	english_alpha	0	0		EXL	4	-11	0
aecium	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ESM	4	0	-13
aedes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ETS	3	0	2
aegean	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	EJN	2	-1	2
aegina	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	EJN	4	0	-8
aegir	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	EJR	4	0	-12
aegis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		EJS	3	0	0
aegises	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:aegis	EJSS	4	0	-10
aeneas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ENS	4	0	-10
aeneid	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ENT	4	0	-12
aeneous	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ENS	2	0	0
aeolia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	EL	4	0	-8
aeolian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ELN	2	-1	0
aeolic	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	ELK	2	0	-2
aeolis	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ELS	4	0	-8
aeolus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ELS	4	0	-10
aeon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	EN	4	0	-12
aeonian	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ENN	2	0	0
aeons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:aeon	ENS	3	0	-2
aerated	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ERTT	2	0	0
aerator	7	0	1	0	0	1	0	0	english_alpha	0	0		ERTR	4	0	-8
aerial	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		ERL	1	3	1
aerials	7	0	1	0	0	1	0	0	english_alpha	0	0		ERLS	4	0	-10
aerides	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERTS	4	0	-13
aerie	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ER	3	0	2
aeries	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aerie	ERS	4	0	-8
aerobe	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERB	4	0	-13
aerobes	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERBS	4	0	-13
aerobic	7	1	0	0	1	0	1	0	bip39,english_alpha,simple_adjectives	1	0		ERBK	2	0	0
aerosol	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		ERSL	2	0	2
aery	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ER	2	2	2
aesir	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ESR	3	0	0
aesop	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ESP	4	0	-10
aether	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	E0R	4	0	-12
aethers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	E0RS	4	0	-12
aethusa	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	E0S	4	0	-13
afeard	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFRT	2	0	0
afeared	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFRT	2	0	0
affable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFBL	2	2	0
affair	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		AFR	1	0	-1
affaire	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFR	4	0	-12
affairs	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFRS	3	0	-1
affect	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFKT	3	0	-1
affects	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFKTS	3	0	-1
affiant	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFNT	4	0	-10
affinal	7	1	0	0	1	0	0	0	english_alpha	0	0		AFNL	4	-10	0
affine	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AFN	2	0	0
affined	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFNT	2	0	0
affines	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFNS	4	0	-10
affix	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		AFKS	2	0	-2
affixal	7	1	0	0	1	0	0	0	english_alpha	0	0		AFKSL	4	-11	0
affixed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFKST	2	0	0
affixes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFKSS	4	0	-12
affray	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFR	4	0	-12
affrays	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFRS	4	0	-12
affront	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		AFRNT	2	0	-2
afghan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	AFKHN	2	-1	0
afghani	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		AFKHN	2	-1	-2
afghans	7	0	1	0	0	1	0	0	english_alpha	0	0		AFKHNS	4	0	-10
afire	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AFR	2	2	0
aflame	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AFLM	2	2	0
aflare	6	1	0	0	1	0	0	0	english_alpha	0	0		AFLR	4	-8	0
afloat	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AFLT	2	0	0
afoot	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		AFT	2	0	0
afoul	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AFL	2	0	0
afraid	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		AFRT	1	1	0
afric	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AFRK	2	0	0
africa	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	AFRK	3	0	3
african	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	demographic:manual	AFRKN	1	0	1
afro	4	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	AFR	4	0	-8
afros	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:afro	AFRS	3	0	2
after	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	comparative:aft	AFTR	1	1	0
afters	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:after	AFTRS	4	0	-8
aftmost	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AFTMST	2	0	0
agal	4	0	1	0	0	1	0	0	english_alpha	0	0		AKL	4	0	-8
agama	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKM	3	0	2
agamas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agama	AKMS	4	0	-13
agamete	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKMT	4	0	-13
agamic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKMK	2	0	0
agamid	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		AKMT	2	0	2
agamous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKMS	2	0	0
agape	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AKP	2	0	-2
agar	4	0	1	0	0	1	0	0	english_alpha	0	0		AKR	4	0	-8
agaric	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKRK	4	0	-13
agarics	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKRKS	4	0	-13
agars	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agar	AKRS	3	0	2
agas	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKS	4	0	-12
agate	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		AKT	2	0	2
agates	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agate	AKTS	4	0	-8
agathis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AK0S	4	0	-13
agave	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKF	3	0	2
agaves	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agave	AKFS	4	0	-13
agaze	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKS	2	0	0
aged	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0		AJT	0	6	1
agee	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AJ	2	0	0
ageing	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		AJNK	2	0	-2
ageings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJNKS	4	0	-12
ageism	6	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	AJSM	4	0	-12
ageisms	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJSMS	4	0	-12
ageless	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AJLS	2	0	0
agelong	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AJLNK	2	0	0
agency	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		AJNS	1	0	-1
agenda	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		AJNT	1	0	-1
agendas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJNTS	4	0	-12
agendum	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AJNTM	4	0	-12
agene	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AJN	3	0	2
agenes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agene	AJNS	4	0	-8
agent	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	abstract_corporate:noun_manual	AJNT	1	0	1
agents	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:agent	AJNTS	3	0	1
ages	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AJS	3	0	-1
aggro	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKR	3	0	-2
aggros	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aggro	AKRS	4	0	-12
agha	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKH	4	0	-12
aghan	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKHN	4	0	-12
aghas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agha	AKHS	3	0	-2
aghast	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AKHST	2	0	0
agile	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	formal_clinical:adj_manual	AJL	2	2	0
agility	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		AJLT	2	0	-2
aging	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		AJNK	1	1	-1
agings	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aging	AJNKS	4	0	-12
agio	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJ	4	0	-10
agios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agio	AJS	3	0	0
agism	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AJSM	3	0	-2
agisms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agism	AJSMS	4	0	-12
agitato	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AJTT	2	0	0
aglaia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKL	4	0	-10
agleam	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKLM	2	2	0
aglet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKLT	3	0	2
aglets	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aglet	AKLTS	4	0	-8
agley	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKL	2	0	0
aglow	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AKL	2	2	0
agnail	6	0	1	0	0	1	0	0	english_alpha	0	0		AKNL	4	0	-8
agnails	7	0	1	0	0	1	0	0	english_alpha	0	0		AKNLS	4	0	-8
agnate	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AKNT	2	0	0
agnates	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNTS	4	0	-10
agnatha	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKN0	4	0	-13
agnatic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKNTK	2	0	0
agnomen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNMN	4	0	-12
agnosia	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKNX	4	0	-12
agog	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKK	2	0	0
agon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKN	4	0	-12
agonal	6	1	0	0	1	0	0	0	english_alpha	0	0		AKNL	4	-11	0
agone	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKN	2	0	0
agones	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agone	AKNS	4	0	-12
agonic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AKNK	2	0	0
agonies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:agony	AKNS	4	0	-12
agonist	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNST	4	0	-8
agons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agon	AKNS	3	0	-2
agony	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		AKN	2	0	-2
agora	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		AKR	2	0	0
agorae	6	0	1	0	0	1	0	0	english_alpha	0	0		AKR	4	0	-10
agoras	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agora	AKRS	4	0	-10
agouti	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKT	4	0	-13
agoutis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKTS	4	0	-13
agra	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKR	4	0	-8
agrapha	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKRF	4	0	-12
agravic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AKRFK	2	0	0
agreed	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		AKRT	1	1	0
aground	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AKRNT	2	0	0
agua	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AK	4	0	-13
ague	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AK	4	0	-12
agues	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:ague	AKS	3	0	-2
aguish	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKX	2	0	0
