word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason
adorned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
ados	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
adrenal	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
adrian	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
adrift	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
adroit	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
adult	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
adulter	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:adult
adults	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:adult
adunc	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
adust	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
advance	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0	
advent	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
advents	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
adverb	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
adverbs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
adverse	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
advert	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
adverts	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
advice	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
advices	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
advised	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0	
advisee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
adviser	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
advisor	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
adze	4	0	1	0	0	1	0	0	english_alpha	0	0	
adzes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:adze
aecia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aecial	6	1	0	0	1	0	0	0	english_alpha	0	0	
aecium	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
aedes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aegean	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
aegina	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aegir	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aegis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aegises	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:aegis
aeneas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aeneid	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aeneous	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aeolia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aeolian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
aeolic	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
aeolis	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aeolus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aeon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aeonian	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
aeons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:aeon
aerated	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
aerator	7	0	1	0	0	1	0	0	english_alpha	0	0	
aerial	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	
aerials	7	0	1	0	0	1	0	0	english_alpha	0	0	
aerides	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
aerie	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aeries	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aerie
aerobe	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
aerobes	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
aerobic	7	1	0	0	1	0	1	0	bip39,english_alpha,simple_adjectives	1	0	
aerosol	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
aery	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
aesir	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aesop	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aether	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aethers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aethusa	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
afeard	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
afeared	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
affable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
affair	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0	
affaire	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
affairs	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
affect	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
affects	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
affiant	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
affinal	7	1	0	0	1	0	0	0	english_alpha	0	0	
affine	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
affined	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
affines	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
affix	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
affixal	7	1	0	0	1	0	0	0	english_alpha	0	0	
affixed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
affixes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
affray	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
affrays	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
affront	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
afghan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual
afghani	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
afghans	7	0	1	0	0	1	0	0	english_alpha	0	0	
afire	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
aflame	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
aflare	6	1	0	0	1	0	0	0	english_alpha	0	0	
afloat	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
afoot	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	
afoul	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
afraid	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0	
afric	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
africa	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
african	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	demographic:manual
afro	4	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual
afros	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:afro
after	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	comparative:aft
afters	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:after
aftmost	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
agal	4	0	1	0	0	1	0	0	english_alpha	0	0	
agama	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
agamas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agama
agamete	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agamic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
agamid	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	
agamous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
agape	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
agar	4	0	1	0	0	1	0	0	english_alpha	0	0	
agaric	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agarics	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agars	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agar
agas	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agate	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
agates	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agate
agathis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agave	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
agaves	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agave
agaze	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
aged	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0	
agee	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
ageing	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
ageings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
ageism	6	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual
ageisms	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
ageless	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
agelong	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
agency	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
agenda	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	
agendas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
agendum	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agene	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
agenes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agene
agent	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	abstract_corporate:noun_manual
agents	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:agent
ages	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
aggro	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aggros	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aggro
agha	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aghan	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aghas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agha
aghast	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
agile	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	formal_clinical:adj_manual
agility	7	0	1	0	0	1	0	0	eff,english_alpha	1	0	
aging	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
agings	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aging
agio	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
agios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agio
agism	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
agisms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agism
agitato	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aglaia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agleam	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
aglet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aglets	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aglet
agley	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
aglow	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0	
agnail	6	0	1	0	0	1	0	0	english_alpha	0	0	
agnails	7	0	1	0	0	1	0	0	english_alpha	0	0	
agnate	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
agnates	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agnatha	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agnatic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
agnomen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agnosia	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
agog	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
agon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
agonal	6	1	0	0	1	0	0	0	english_alpha	0	0	
agone	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
agones	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agone
agonic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
agonies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:agony
agonist	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agon
agony	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0	
agora	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0	
agorae	6	0	1	0	0	1	0	0	english_alpha	0	0	
agoras	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agora
agouti	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agoutis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
agra	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agrapha	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
agravic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
agreed	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0	
aground	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
agua	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
ague	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
agues	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:ague
aguish	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
ahab	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahead	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	
ahem	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahems	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahimsa	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahimsas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahorse	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
ahriman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ahull	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
ahura	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aide	4	0	1	0	0	1	0	0	eff,english_alpha	1	0	
aided	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
aides	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
aidful	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aidless	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aids	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	demographic:manual
aiglet	6	0	1	0	0	1	0	0	english_alpha	0	0	
aiglets	7	0	1	0	0	1	0	0	english_alpha	0	0	
aigret	6	0	1	0	0	1	0	0	english_alpha	0	0	
aigrets	7	0	1	0	0	1	0	0	english_alpha	0	0	
aikido	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aikidos	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aileron	7	0	1	0	0	1	0	0	english_alpha	0	0	
ailing	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
ailment	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
ails	4	0	1	0	0	1	0	0	english_alpha	0	0	
ailurus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
aimless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
aims	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
aioli	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aiolis	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aioli
airbus	6	0	1	0	0	1	0	0	english_alpha	0	0	brand:manual
aircrew	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
airdock	7	0	1	0	0	1	0	0	english_alpha	0	0	
airdrop	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
aire	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
aired	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
airfare	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
airflow	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
airfoil	7	0	1	0	0	1	0	0	english_alpha	0	0	
airhead	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:airy
airiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:airy
airing	6	0	1	0	0	1	0	0	english_alpha	0	0	gerund:air
airings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
airless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
airlift	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
airlike	7	1	0	0	1	0	0	0	english_alpha	0	0	
airline	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	
airlock	7	0	1	0	0	1	0	0	english_alpha	0	0	
airmail	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airman	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airmen	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airport	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
airpost	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airs	4	0	1	0	0	1	0	0	english_alpha	0	0	
airship	7	0	1	0	0	1	0	0	english_alpha	0	0	
airsick	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
airwave	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
airway	6	0	1	0	0	1	0	0	english_alpha	0	0	
airways	7	0	1	0	0	1	0	0	english_alpha	0	0	
airy	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
aisle	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0	
aisled	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aisles	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aisle
ajar	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0	
ajax	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
ajuga	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
ajugas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:ajuga
akan	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
akee	4	0	1	0	0	1	0	0	english_alpha	0	0	
akees	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:akee
akha	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
akimbo	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
akin	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
akka	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
akkas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	proper_noun:lex_heuristic
akron	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
akvavit	7	0	1	0	0	1	0	0	english_alpha	0	0	
alabama	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
aladdin	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alae	4	0	1	0	0	1	0	0	english_alpha	0	0	
alalia	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
alamo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
alamos	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alanine	7	0	1	0	0	1	0	0	english_alpha	0	0	
alar	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	
alaric	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alarm	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
alarmed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
alarms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:alarm
alarum	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alarums	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alary	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
alas	4	0	1	0	0	1	0	0	english_alpha	0	0	
alaska	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
alaskan	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
alaskas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alate	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0	
alated	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
alauda	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
albania	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
albany	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
albedo	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
albedos	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
albee	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic
albert	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
alberta	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic
albinal	7	1	0	0	1	0	0	0	english_alpha	0	0	
albinic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
albino	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
albinos	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
albion	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
albite	6	0	1	0	0	1	0	0	english_alpha	0	0	
albites	7	0	1	0	0	1	0	0	english_alpha	0	0	
albitic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	
albizia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
albs	4	0	1	0	0	1	0	0	english_alpha	0	0	
albuca	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
albugo	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
album	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	
albumen	7	0	1	0	0	1	0	0	english_alpha	0	0	
albumin	7	0	1	0	0	1	0	0	english_alpha	0	0	
albums	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:album
alca	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alcaic	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic
alcaics	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alcalde	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alcazar	7	0	1	0	0	1	0	0	english_alpha	0	0	
alcedo	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alces	5	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alchemy	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard
alcidae	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alcohol	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0	
alcove	6	0	1	0	0	1	0	0	english_alpha	0	0	
alcoves	7	0	1	0	0	1	0	0	english_alpha	0	0	
alcyone	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
alder	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
alders	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:alder
aldine	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0	
aldol	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
aldols	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aldol
aldose	6	0	1	0	0	1	0	0	english_alpha	0	0	
aldoses	7	0	1	0	0	1	0	0	english_alpha	0	0	
alecost	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alehoof	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard
alembic	7	0	1	0	0	1	0	0	english_alpha	0	0	
aleph	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	
alephs	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic
