word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code
adience	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATNS
adient	6	1	0	0	1	0	0	0	english_alpha	0	0		ATNT
adieu	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AT
adieus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATS
adieux	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATKS
adios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATS
adipose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATPS
adit	4	0	1	0	0	1	0	0	english_alpha	0	0		ATT
adits	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:adit	ATTS
adjunct	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATJNKT
adlumia	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ATLM
adman	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATMN
admass	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATMS
admen	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATMN
admiral	7	0	1	0	0	1	0	0	english_alpha	0	0		ATMRL
admired	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATMRT
admirer	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATMRR
adnate	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATNT
adnexa	6	0	1	0	0	1	0	0	english_alpha	0	0		ATNKS
adnexal	7	1	0	0	1	0	0	0	english_alpha	0	0		ATNKSL
adnoun	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATNN
adnouns	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATNNS
adobe	5	0	1	0	0	1	0	0	english_alpha,google_10000,wordle_answers	1	0	brand:manual	ATB
adobes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:adobe	ATBS
adobo	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ATB
adobos	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:adobo	ATBS
adonic	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	ATNK
adonis	6	0	1	0	0	1	0	0	english_alpha	0	0		ATNS
adopted	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATPTT
adoptee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATPT
adopter	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATPTR
adored	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRT
adorer	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATRR
adorers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATRRS
adoring	7	1	0	0	1	0	1	0	english_alpha,moby_adj,simple_adjectives	1	0		ATRNK
adorned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRNT
ados	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ATS
adrenal	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ATRNL
adrian	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATRN
adrift	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRFT
adroit	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRT
adult	5	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		ATLT
adulter	7	1	0	0	1	0	0	0	english_alpha	0	0	comparative:adult	ATLTR
adults	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:adult	ATLTS
adunc	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATNK
adust	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATST
advance	7	1	1	0	1	1	1	0	bip39,english_alpha,google_10000,simple_adjectives	1	0		ATFNS
advent	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFNT
advents	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFNTS
adverb	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRB
adverbs	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRBS
adverse	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATFRS
advert	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATFRT
adverts	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFRTS
advice	6	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		ATFS
advices	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFSS
advised	7	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives	1	0		ATFST
advisee	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFS
adviser	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ATFSR
advisor	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ATFSR
adze	4	0	1	0	0	1	0	0	english_alpha	0	0		ATS
adzes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:adze	ATSS
aecia	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		EX
aecial	6	1	0	0	1	0	0	0	english_alpha	0	0		EXL
aecium	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ESM
aedes	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ETS
aegean	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	EJN
aegina	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	EJN
aegir	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	EJR
aegis	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		EJS
aegises	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:aegis	EJSS
aeneas	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ENS
aeneid	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ENT
aeneous	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ENS
aeolia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	EL
aeolian	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ELN
aeolic	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	ELK
aeolis	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ELS
aeolus	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ELS
aeon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	EN
aeonian	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ENN
aeons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:aeon	ENS
aerated	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ERTT
aerator	7	0	1	0	0	1	0	0	english_alpha	0	0		ERTR
aerial	6	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0		ERL
aerials	7	0	1	0	0	1	0	0	english_alpha	0	0		ERLS
aerides	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERTS
aerie	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ER
aeries	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aerie	ERS
aerobe	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERB
aerobes	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ERBS
aerobic	7	1	0	0	1	0	1	0	bip39,english_alpha,simple_adjectives	1	0		ERBK
aerosol	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		ERSL
aery	4	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		ER
aesir	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		ESR
aesop	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ESP
aether	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	E0R
aethers	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	E0RS
aethusa	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	E0S
afeard	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFRT
afeared	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFRT
affable	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFBL
affair	6	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000	1	0		AFR
affaire	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFR
affairs	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFRS
affect	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFKT
affects	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AFKTS
affiant	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFNT
affinal	7	1	0	0	1	0	0	0	english_alpha	0	0		AFNL
affine	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AFN
affined	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFNT
affines	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFNS
affix	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		AFKS
affixal	7	1	0	0	1	0	0	0	english_alpha	0	0		AFKSL
affixed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFKST
affixes	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AFKSS
affray	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFR
affrays	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AFRS
affront	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		AFRNT
afghan	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	demographic:manual	AFKHN
afghani	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		AFKHN
afghans	7	0	1	0	0	1	0	0	english_alpha	0	0		AFKHNS
afire	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AFR
aflame	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AFLM
aflare	6	1	0	0	1	0	0	0	english_alpha	0	0		AFLR
afloat	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AFLT
afoot	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		AFT
afoul	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AFL
afraid	6	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives	1	0		AFRT
afric	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AFRK
africa	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	AFRK
african	7	1	1	0	1	1	1	0	english_alpha,google_10000,simple_adjectives	1	0	demographic:manual	AFRKN
afro	4	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	AFR
afros	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:afro	AFRS
after	5	1	0	0	1	0	1	0	english_alpha,google_10000,simple_adjectives,wordle_answers	1	0	comparative:aft	AFTR
afters	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:after	AFTRS
aftmost	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AFTMST
agal	4	0	1	0	0	1	0	0	english_alpha	0	0		AKL
agama	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKM
agamas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agama	AKMS
agamete	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKMT
agamic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKMK
agamid	6	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		AKMT
agamous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKMS
agape	5	1	1	0	1	1	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AKP
agar	4	0	1	0	0	1	0	0	english_alpha	0	0		AKR
agaric	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKRK
agarics	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKRKS
agars	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agar	AKRS
agas	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKS
agate	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		AKT
agates	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agate	AKTS
agathis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AK0S
agave	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKF
agaves	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:agave	AKFS
agaze	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKS
aged	4	1	1	0	1	1	1	0	eff,english_alpha,google_10000,haikunatorjs_adj,heroku_adj,simple_adjectives	1	0		AJT
agee	4	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AJ
ageing	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		AJNK
ageings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJNKS
ageism	6	0	1	0	0	1	0	0	english_alpha	0	0	demographic:manual	AJSM
ageisms	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJSMS
ageless	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AJLS
agelong	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AJLNK
agency	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		AJNS
agenda	6	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0		AJNT
agendas	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJNTS
agendum	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AJNTM
agene	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AJN
agenes	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agene	AJNS
agent	5	0	1	0	0	1	0	0	bip39,eff,english_alpha,google_10000,wordle_answers	1	0	abstract_corporate:noun_manual	AJNT
agents	6	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	plural:agent	AJNTS
ages	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AJS
aggro	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKR
aggros	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aggro	AKRS
agha	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKH
aghan	5	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKHN
aghas	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agha	AKHS
aghast	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AKHST
agile	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0	formal_clinical:adj_manual	AJL
agility	7	0	1	0	0	1	0	0	eff,english_alpha	1	0		AJLT
aging	5	1	1	0	1	1	1	0	eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		AJNK
agings	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aging	AJNKS
agio	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AJ
agios	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agio	AJS
agism	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AJSM
agisms	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agism	AJSMS
agitato	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AJTT
aglaia	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKL
agleam	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKLM
aglet	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AKLT
aglets	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aglet	AKLTS
agley	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKL
aglow	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AKL
agnail	6	0	1	0	0	1	0	0	english_alpha	0	0		AKNL
agnails	7	0	1	0	0	1	0	0	english_alpha	0	0		AKNLS
agnate	6	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0	proper_noun:lex_heuristic	AKNT
agnates	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNTS
agnatha	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKN0
agnatic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKNTK
agnomen	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNMN
agnosia	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKNX
agog	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKK
agon	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKN
agonal	6	1	0	0	1	0	0	0	english_alpha	0	0		AKNL
agone	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKN
agones	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agone	AKNS
agonic	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AKNK
agonies	7	0	1	0	0	1	0	0	english_alpha	0	0	plural:agony	AKNS
agonist	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKNST
agons	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:agon	AKNS
agony	5	0	1	0	0	1	0	0	eff,english_alpha,wordle_answers	1	0		AKN
agora	5	0	1	0	0	1	0	0	english_alpha,wordle_answers	1	0		AKR
agorae	6	0	1	0	0	1	0	0	english_alpha	0	0		AKR
agoras	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:agora	AKRS
agouti	6	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKT
agoutis	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AKTS
agra	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKR
agrapha	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKRF
agravic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		AKRFK
agreed	6	1	0	0	1	0	1	0	eff,english_alpha,google_10000,simple_adjectives	1	0		AKRT
aground	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AKRNT
agua	4	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	AK
ague	4	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AK
agues	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:ague	AKS
aguish	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKX
ahab	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHB
ahead	5	1	0	0	1	0	1	0	bip39,eff,english_alpha,google_10000,simple_adjectives,wordle_answers	1	0		AHT
ahem	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHM
ahems	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHMS
ahimsa	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHMS
ahimsas	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHMSS
ahorse	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AHRS
ahriman	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARMN
ahull	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AHL
ahura	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AHR
aide	4	0	1	0	0	1	0	0	eff,english_alpha	1	0		AT
aided	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ATT
aides	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	proper_noun:lex_heuristic	ATS
aidful	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ATFL
aidless	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ATLS
aids	4	0	1	0	0	1	0	0	eff,english_alpha,google_10000	1	0	demographic:manual	ATS
aiglet	6	0	1	0	0	1	0	0	english_alpha	0	0		AKLT
aiglets	7	0	1	0	0	1	0	0	english_alpha	0	0		AKLTS
aigret	6	0	1	0	0	1	0	0	english_alpha	0	0		AKRT
aigrets	7	0	1	0	0	1	0	0	english_alpha	0	0		AKRTS
aikido	6	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKT
aikidos	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	AKTS
aileron	7	0	1	0	0	1	0	0	english_alpha	0	0		ALRN
ailing	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ALNK
ailment	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ALMNT
ails	4	0	1	0	0	1	0	0	english_alpha	0	0		ALS
ailurus	7	0	1	0	0	1	0	0	english_alpha	0	1	biology_genus:hard	ALRS
aimless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AMLS
aims	4	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		AMS
aioli	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AL
aiolis	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aioli	ALS
airbus	6	0	1	0	0	1	0	0	english_alpha	0	0	brand:manual	ARBS
aircrew	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ARKR
airdock	7	0	1	0	0	1	0	0	english_alpha	0	0		ARTK
airdrop	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ARTRP
aire	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AR
aired	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ART
airfare	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ARFR
airflow	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ARFL
airfoil	7	0	1	0	0	1	0	0	english_alpha	0	0		ARFL
airhead	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARHT
airier	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	comparative:airy	ARR
airiest	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0	superlative:airy	ARST
airing	6	0	1	0	0	1	0	0	english_alpha	0	0	gerund:air	ARNK
airings	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ARNKS
airless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARLS
airlift	7	0	1	0	0	1	0	0	english_alpha	0	0	uncorroborated_abstract_noun:hard	ARLFT
airlike	7	1	0	0	1	0	0	0	english_alpha	0	0		ARLK
airline	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0		ARLN
airlock	7	0	1	0	0	1	0	0	english_alpha	0	0		ARLK
airmail	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARML
airman	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARMN
airmen	6	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARMN
airport	7	0	1	0	0	1	0	0	bip39,english_alpha,google_10000	1	0		ARPRT
airpost	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARPST
airs	4	0	1	0	0	1	0	0	english_alpha	0	0		ARS
airship	7	0	1	0	0	1	0	0	english_alpha	0	0		ARXP
airsick	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARSK
airwave	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ARWF
airway	6	0	1	0	0	1	0	0	english_alpha	0	0		ARW
airways	7	0	1	0	0	1	0	0	english_alpha	0	0		ARWS
airy	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AR
aisle	5	0	1	0	0	1	0	0	bip39,english_alpha,wordle_answers	1	0		ASL
aisled	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		ASLT
aisles	6	0	1	0	0	1	0	0	english_alpha	0	0	plural:aisle	ASLS
ajar	4	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		AJR
ajax	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AJKS
ajuga	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0		AJK
ajugas	6	0	1	0	0	1	0	0	english_alpha	0	1	plural:ajuga	AJKS
akan	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKN
akee	4	0	1	0	0	1	0	0	english_alpha	0	0		AK
akees	5	0	1	0	0	1	0	0	english_alpha,wordle_guesses	1	0	plural:akee	AKS
akha	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKH
akimbo	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKMB
akin	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKN
akka	4	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AK
akkas	5	0	1	0	0	1	0	0	wordle_guesses	1	0	proper_noun:lex_heuristic	AKS
akron	5	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	AKRN
akvavit	7	0	1	0	0	1	0	0	english_alpha	0	0		AKFFT
alabama	7	0	1	0	0	1	0	0	english_alpha,google_10000	1	0	proper_noun:lex_heuristic	ALBM
aladdin	7	0	1	0	0	1	0	0	english_alpha	0	0	proper_noun:lex_heuristic	ALTN
